날짜,기준금리,CD(91일),KOFR(공시RFR),"무담보콜금리(1일, 전체거래)",경상수지(계절조정)
1996-11-11,,13.75,,14.37,-3168.8
1996-11-12,,13.6,,14.26,-3168.8
1996-11-13,,13.45,,14.0,-3168.8
1996-11-14,,13.3,,13.95,-3168.8
1996-11-15,,13.35,,14.2,-3168.8
1996-11-16,,13.35,,13.96,-3168.8
1996-11-17,,,,,
1996-11-18,,13.4,,14.07,-3168.8
1996-11-19,,13.5,,14.11,-3168.8
1996-11-20,,13.65,,14.21,-3168.8
1996-11-21,,13.8,,14.47,-3168.8
1996-11-22,,13.9,,14.52,-3168.8
1996-11-23,,13.9,,14.63,-3168.8
1996-11-24,,,,,
1996-11-25,,14.0,,14.74,-3168.8
1996-11-26,,13.8,,14.9,-3168.8
1996-11-27,,13.6,,14.56,-3168.8
1996-11-28,,13.5,,14.07,-3168.8
1996-11-29,,13.45,,13.41,-3168.8
1996-11-30,,13.45,,13.45,-3168.8
1996-12-01,,,,,
1996-12-02,,13.38,,13.25,-2227.6
1996-12-03,,13.35,,13.13,-2227.6
1996-12-04,,13.5,,13.14,-2227.6
1996-12-05,,13.7,,13.15,-2227.6
1996-12-06,,13.7,,13.07,-2227.6
1996-12-07,,13.7,,12.41,-2227.6
1996-12-08,,,,,
1996-12-09,,13.6,,12.65,-2227.6
1996-12-10,,13.45,,12.64,-2227.6
1996-12-11,,13.45,,12.5,-2227.6
1996-12-12,,13.4,,12.31,-2227.6
1996-12-13,,13.3,,12.11,-2227.6
1996-12-14,,13.3,,11.95,-2227.6
1996-12-15,,,,,
1996-12-16,,13.2,,12.04,-2227.6
1996-12-17,,13.36,,12.12,-2227.6
1996-12-18,,13.55,,12.0,-2227.6
1996-12-19,,13.7,,12.04,-2227.6
1996-12-20,,13.7,,12.07,-2227.6
1996-12-21,,13.7,,11.9,-2227.6
1996-12-22,,,,,
1996-12-23,,13.6,,12.38,-2227.6
1996-12-24,,13.65,,12.97,-2227.6
1996-12-25,,,,,
1996-12-26,,13.8,,12.81,-2227.6
1996-12-27,,13.7,,12.95,-2227.6
1996-12-28,,13.7,,12.63,-2227.6
1996-12-29,,,,,
1996-12-30,,13.45,,12.36,-2227.6
1996-12-31,,13.35,,12.21,-2227.6
1997-01-01,,,,,
1997-01-02,,,,,
1997-01-03,,13.0,,10.8,-1704.7
1997-01-04,,12.91,,10.54,-1704.7
1997-01-05,,,,,
1997-01-06,,12.8,,10.97,-1704.7
1997-01-07,,12.85,,11.73,-1704.7
1997-01-08,,12.8,,11.29,-1704.7
1997-01-09,,12.6,,11.15,-1704.7
1997-01-10,,12.55,,10.96,-1704.7
1997-01-11,,12.55,,10.97,-1704.7
1997-01-12,,,,,
1997-01-13,,12.6,,11.32,-1704.7
1997-01-14,,12.75,,11.59,-1704.7
1997-01-15,,12.75,,11.56,-1704.7
1997-01-16,,12.65,,11.58,-1704.7
1997-01-17,,12.65,,11.35,-1704.7
1997-01-18,,12.65,,10.46,-1704.7
1997-01-19,,,,,
1997-01-20,,12.55,,10.71,-1704.7
1997-01-21,,12.6,,10.66,-1704.7
1997-01-22,,12.6,,10.65,-1704.7
1997-01-23,,12.6,,11.39,-1704.7
1997-01-24,,12.7,,11.86,-1704.7
1997-01-25,,12.7,,11.89,-1704.7
1997-01-26,,,,,
1997-01-27,,12.65,,12.53,-1704.7
1997-01-28,,12.65,,12.27,-1704.7
1997-01-29,,12.55,,12.11,-1704.7
1997-01-30,,12.5,,11.89,-1704.7
1997-01-31,,12.35,,11.67,-1704.7
1997-02-01,,12.35,,11.3,-2604.5
1997-02-02,,,,,
1997-02-03,,12.25,,11.13,-2604.5
1997-02-04,,12.2,,10.98,-2604.5
1997-02-05,,12.25,,11.1,-2604.5
1997-02-06,,12.25,,11.18,-2604.5
1997-02-07,,,,,
1997-02-08,,,,,
1997-02-09,,,,,
1997-02-10,,12.2,,11.35,-2604.5
1997-02-11,,12.2,,11.43,-2604.5
1997-02-12,,12.15,,11.45,-2604.5
1997-02-13,,12.15,,11.52,-2604.5
1997-02-14,,12.2,,11.35,-2604.5
1997-02-15,,12.2,,11.27,-2604.5
1997-02-16,,,,,
1997-02-17,,12.2,,11.33,-2604.5
1997-02-18,,12.15,,11.37,-2604.5
1997-02-19,,12.2,,11.52,-2604.5
1997-02-20,,12.3,,11.51,-2604.5
1997-02-21,,12.4,,11.55,-2604.5
1997-02-22,,12.4,,11.26,-2604.5
1997-02-23,,,,,
1997-02-24,,12.4,,11.76,-2604.5
1997-02-25,,12.45,,12.05,-2604.5
1997-02-26,,12.45,,12.11,-2604.5
1997-02-27,,12.45,,12.04,-2604.5
1997-02-28,,12.45,,12.14,-2604.5
1997-03-01,,,,,
1997-03-02,,,,,
1997-03-03,,12.45,,12.09,-1087.7
1997-03-04,,12.45,,12.03,-1087.7
1997-03-05,,12.5,,11.96,-1087.7
1997-03-06,,12.6,,12.05,-1087.7
1997-03-07,,12.65,,12.16,-1087.7
1997-03-08,,12.65,,11.95,-1087.7
1997-03-09,,,,,
1997-03-10,,12.7,,12.35,-1087.7
1997-03-11,,12.75,,12.82,-1087.7
1997-03-12,,12.95,,12.88,-1087.7
1997-03-13,,13.1,,13.02,-1087.7
1997-03-14,,13.1,,12.96,-1087.7
1997-03-15,,13.1,,12.96,-1087.7
1997-03-16,,,,,
1997-03-17,,13.1,,13.24,-1087.7
1997-03-18,,13.2,,13.29,-1087.7
1997-03-19,,13.55,,13.47,-1087.7
1997-03-20,,13.65,,13.45,-1087.7
1997-03-21,,13.7,,13.27,-1087.7
1997-03-22,,13.68,,13.09,-1087.7
1997-03-23,,,,,
1997-03-24,,14.0,,13.7,-1087.7
1997-03-25,,14.2,,13.64,-1087.7
1997-03-26,,14.15,,13.74,-1087.7
1997-03-27,,13.85,,13.55,-1087.7
1997-03-28,,13.6,,13.08,-1087.7
1997-03-29,,13.6,,13.13,-1087.7
1997-03-30,,,,,
1997-03-31,,13.45,,12.97,-1087.7
1997-04-01,,13.2,,12.86,-1404.9
1997-04-02,,13.05,,13.15,-1404.9
1997-04-03,,13.13,,12.92,-1404.9
1997-04-04,,,,,
1997-04-05,,,,,
1997-04-06,,,,,
1997-04-07,,13.25,,12.86,-1404.9
1997-04-08,,13.15,,13.07,-1404.9
1997-04-09,,13.05,,12.89,-1404.9
1997-04-10,,13.0,,12.87,-1404.9
1997-04-11,,13.0,,12.77,-1404.9
1997-04-12,,13.0,,12.65,-1404.9
1997-04-13,,,,,
1997-04-14,,12.95,,12.68,-1404.9
1997-04-15,,13.05,,12.71,-1404.9
1997-04-16,,13.2,,12.83,-1404.9
1997-04-17,,13.25,,12.82,-1404.9
1997-04-18,,13.2,,12.6,-1404.9
1997-04-19,,13.15,,12.51,-1404.9
1997-04-20,,,,,
1997-04-21,,13.1,,12.38,-1404.9
1997-04-22,,13.1,,12.33,-1404.9
1997-04-23,,13.1,,12.7,-1404.9
1997-04-24,,13.1,,12.89,-1404.9
1997-04-25,,13.1,,13.44,-1404.9
1997-04-26,,13.1,,13.57,-1404.9
1997-04-27,,,,,
1997-04-28,,13.1,,13.88,-1404.9
1997-04-29,,13.1,,13.89,-1404.9
1997-04-30,,13.1,,14.16,-1404.9
1997-05-01,,,,,
1997-05-02,,13.1,,13.62,-624.2
1997-05-03,,13.1,,13.26,-624.2
1997-05-04,,,,,
1997-05-05,,,,,
1997-05-06,,13.1,,13.22,-624.2
1997-05-07,,13.1,,12.95,-624.2
1997-05-08,,13.1,,13.05,-624.2
1997-05-09,,13.05,,12.82,-624.2
1997-05-10,,13.05,,12.83,-624.2
1997-05-11,,,,,
1997-05-12,,13.0,,12.89,-624.2
1997-05-13,,12.95,,12.62,-624.2
1997-05-14,,,,,
1997-05-15,,12.83,,12.43,-624.2
1997-05-16,,12.7,,12.17,-624.2
1997-05-17,,12.7,,11.87,-624.2
1997-05-18,,,,,
1997-05-19,,12.6,,12.0,-624.2
1997-05-20,,12.6,,12.19,-624.2
1997-05-21,,12.65,,12.4,-624.2
1997-05-22,,12.65,,12.19,-624.2
1997-05-23,,12.65,,12.15,-624.2
1997-05-24,,12.65,,12.03,-624.2
1997-05-25,,,,,
1997-05-26,,12.65,,12.1,-624.2
1997-05-27,,12.6,,11.94,-624.2
1997-05-28,,12.45,,11.77,-624.2
1997-05-29,,12.3,,11.64,-624.2
1997-05-30,,12.23,,11.58,-624.2
1997-05-31,,12.24,,11.73,-624.2
1997-06-01,,,,,
1997-06-02,,12.22,,11.64,-198.1
1997-06-03,,12.19,,11.58,-198.1
1997-06-04,,11.95,,11.27,-198.1
1997-06-05,,11.7,,10.98,-198.1
1997-06-06,,,,,
1997-06-07,,11.7,,10.91,-198.1
1997-06-08,,,,,
1997-06-09,,11.53,,10.71,-198.1
1997-06-10,,11.3,,10.73,-198.1
1997-06-11,,11.44,,10.77,-198.1
1997-06-12,,11.55,,10.84,-198.1
1997-06-13,,11.6,,10.86,-198.1
1997-06-14,,11.6,,10.93,-198.1
1997-06-15,,,,,
1997-06-16,,11.6,,11.16,-198.1
1997-06-17,,11.68,,11.42,-198.1
1997-06-18,,11.75,,11.41,-198.1
1997-06-19,,11.75,,11.24,-198.1
1997-06-20,,11.8,,11.11,-198.1
1997-06-21,,11.8,,11.09,-198.1
1997-06-22,,,,,
1997-06-23,,11.85,,11.16,-198.1
1997-06-24,,12.0,,11.34,-198.1
1997-06-25,,12.05,,11.48,-198.1
1997-06-26,,12.0,,11.5,-198.1
1997-06-27,,12.0,,11.26,-198.1
1997-06-28,,12.0,,11.13,-198.1
1997-06-29,,,,,
1997-06-30,,12.0,,11.45,-198.1
1997-07-01,,11.9,,11.35,-987.0
1997-07-02,,11.7,,11.22,-987.0
1997-07-03,,11.6,,11.24,-987.0
1997-07-04,,11.65,,11.19,-987.0
1997-07-05,,11.65,,11.16,-987.0
1997-07-06,,,,,
1997-07-07,,11.75,,11.23,-987.0
1997-07-08,,11.75,,11.16,-987.0
1997-07-09,,11.75,,10.95,-987.0
1997-07-10,,11.7,,10.95,-987.0
1997-07-11,,11.7,,11.07,-987.0
1997-07-12,,11.7,,11.07,-987.0
1997-07-13,,,,,
1997-07-14,,11.75,,11.2,-987.0
1997-07-15,,11.9,,11.37,-987.0
1997-07-16,,12.1,,11.5,-987.0
1997-07-17,,,,,
1997-07-18,,12.2,,11.43,-987.0
1997-07-19,,12.2,,11.43,-987.0
1997-07-20,,,,,
1997-07-21,,12.2,,11.41,-987.0
1997-07-22,,12.2,,11.38,-987.0
1997-07-23,,12.15,,11.59,-987.0
1997-07-24,,12.1,,11.6,-987.0
1997-07-25,,12.0,,11.63,-987.0
1997-07-26,,12.0,,11.83,-987.0
1997-07-27,,,,,
1997-07-28,,11.9,,11.94,-987.0
1997-07-29,,11.96,,11.86,-987.0
1997-07-30,,12.05,,11.9,-987.0
1997-07-31,,12.0,,11.91,-987.0
1997-08-01,,11.95,,11.74,-661.7
1997-08-02,,11.95,,11.61,-661.7
1997-08-03,,,,,
1997-08-04,,11.95,,11.75,-661.7
1997-08-05,,12.0,,11.84,-661.7
1997-08-06,,12.05,,11.75,-661.7
1997-08-07,,12.1,,11.8,-661.7
1997-08-08,,12.15,,11.78,-661.7
1997-08-09,,12.15,,11.86,-661.7
1997-08-10,,,,,
1997-08-11,,12.3,,12.04,-661.7
1997-08-12,,12.5,,12.22,-661.7
1997-08-13,,12.55,,12.33,-661.7
1997-08-14,,12.6,,12.39,-661.7
1997-08-15,,,,,
1997-08-16,,12.6,,12.66,-661.7
1997-08-17,,,,,
1997-08-18,,12.9,,13.01,-661.7
1997-08-19,,13.05,,12.81,-661.7
1997-08-20,,13.09,,12.75,-661.7
1997-08-21,,13.14,,12.58,-661.7
1997-08-22,,13.1,,12.36,-661.7
1997-08-23,,13.1,,12.49,-661.7
1997-08-24,,,,,
1997-08-25,,12.95,,12.73,-661.7
1997-08-26,,13.0,,13.06,-661.7
1997-08-27,,13.1,,13.06,-661.7
1997-08-28,,13.2,,13.12,-661.7
1997-08-29,,13.35,,12.96,-661.7
1997-08-30,,13.35,,12.98,-661.7
1997-08-31,,,,,
1997-09-01,,13.4,,13.1,-1202.3
1997-09-02,,13.4,,13.09,-1202.3
1997-09-03,,13.38,,13.07,-1202.3
1997-09-04,,13.35,,12.8,-1202.3
1997-09-05,,13.2,,12.36,-1202.3
1997-09-06,,13.2,,12.29,-1202.3
1997-09-07,,,,,
1997-09-08,,13.05,,12.65,-1202.3
1997-09-09,,13.15,,12.8,-1202.3
1997-09-10,,13.3,,12.97,-1202.3
1997-09-11,,13.4,,13.12,-1202.3
1997-09-12,,13.35,,12.98,-1202.3
1997-09-13,,13.35,,12.79,-1202.3
1997-09-14,,,,,
1997-09-15,,,,,
1997-09-16,,,,,
1997-09-17,,,,,
1997-09-18,,13.3,,12.94,-1202.3
1997-09-19,,13.25,,12.85,-1202.3
1997-09-20,,13.25,,12.86,-1202.3
1997-09-21,,,,,
1997-09-22,,13.25,,13.09,-1202.3
1997-09-23,,13.35,,13.27,-1202.3
1997-09-24,,13.45,,13.68,-1202.3
1997-09-25,,13.65,,13.78,-1202.3
1997-09-26,,13.7,,13.86,-1202.3
1997-09-27,,13.7,,14.08,-1202.3
1997-09-28,,,,,
1997-09-29,,13.75,,14.13,-1202.3
1997-09-30,,13.75,,14.25,-1202.3
1997-10-01,,13.7,,14.11,-1467.0
1997-10-02,,13.67,,13.97,-1467.0
1997-10-03,,,,,
1997-10-04,,13.67,,13.97,-1467.0
1997-10-05,,,,,
1997-10-06,,13.7,,14.04,-1467.0
1997-10-07,,13.7,,13.98,-1467.0
1997-10-08,,13.8,,14.18,-1467.0
1997-10-09,,14.0,,14.15,-1467.0
1997-10-10,,14.1,,13.98,-1467.0
1997-10-11,,14.1,,14.02,-1467.0
1997-10-12,,,,,
1997-10-13,,14.1,,14.09,-1467.0
1997-10-14,,14.05,,13.99,-1467.0
1997-10-15,,13.95,,13.8,-1467.0
1997-10-16,,13.95,,13.74,-1467.0
1997-10-17,,13.9,,13.28,-1467.0
1997-10-18,,13.9,,13.05,-1467.0
1997-10-19,,,,,
1997-10-20,,13.8,,12.91,-1467.0
1997-10-21,,13.6,,12.75,-1467.0
1997-10-22,,13.5,,12.89,-1467.0
1997-10-23,,13.4,,13.12,-1467.0
1997-10-24,,13.55,,13.12,-1467.0
1997-10-25,,13.55,,13.3,-1467.0
1997-10-26,,,,,
1997-10-27,,13.73,,13.44,-1467.0
1997-10-28,,13.85,,13.37,-1467.0
1997-10-29,,13.75,,13.16,-1467.0
1997-10-30,,13.75,,13.17,-1467.0
1997-10-31,,13.7,,13.09,-1467.0
1997-11-01,,13.7,,13.03,-594.7
1997-11-02,,,,,
1997-11-03,,13.6,,13.16,-594.7
1997-11-04,,13.55,,13.17,-594.7
1997-11-05,,13.55,,13.26,-594.7
1997-11-06,,13.65,,13.25,-594.7
1997-11-07,,13.75,,13.31,-594.7
1997-11-08,,13.75,,13.48,-594.7
1997-11-09,,,,,
1997-11-10,,13.85,,13.72,-594.7
1997-11-11,,13.95,,13.88,-594.7
1997-11-12,,14.05,,14.06,-594.7
1997-11-13,,14.05,,14.3,-594.7
1997-11-14,,14.0,,14.35,-594.7
1997-11-15,,14.0,,14.37,-594.7
1997-11-16,,,,,
1997-11-17,,14.05,,14.41,-594.7
1997-11-18,,14.2,,14.61,-594.7
1997-11-19,,14.48,,14.68,-594.7
1997-11-20,,14.75,,14.58,-594.7
1997-11-21,,14.85,,14.12,-594.7
1997-11-22,,14.85,,14.01,-594.7
1997-11-23,,,,,
1997-11-24,,15.16,,14.74,-594.7
1997-11-25,,15.5,,14.93,-594.7
1997-11-26,,17.0,,15.19,-594.7
1997-11-27,,16.5,,15.11,-594.7
1997-11-28,,15.5,,13.8,-594.7
1997-11-29,,15.5,,12.4,-594.7
1997-11-30,,,,,
1997-12-01,,15.0,,12.11,1725.0
1997-12-02,,15.5,,11.85,1725.0
1997-12-03,,15.5,,14.6,1725.0
1997-12-04,,15.5,,20.45,1725.0
1997-12-05,,15.5,,22.24,1725.0
1997-12-06,,15.5,,21.6,1725.0
1997-12-07,,,,,
1997-12-08,,15.5,,21.15,1725.0
1997-12-09,,15.5,,19.49,1725.0
1997-12-10,,15.5,,19.96,1725.0
1997-12-11,,15.5,,21.01,1725.0
1997-12-12,,15.5,,20.75,1725.0
1997-12-13,,15.5,,21.16,1725.0
1997-12-14,,,,,
1997-12-15,,15.5,,21.28,1725.0
1997-12-16,,15.5,,20.68,1725.0
1997-12-17,,16.18,,20.55,1725.0
1997-12-18,,,,,
1997-12-19,,17.47,,21.14,1725.0
1997-12-20,,17.88,,20.67,1725.0
1997-12-21,,,,,
1997-12-22,,20.77,,20.98,1725.0
1997-12-23,,25.0,,21.16,1725.0
1997-12-24,,25.0,,21.82,1725.0
1997-12-25,,,,,
1997-12-26,,25.0,,26.07,1725.0
1997-12-27,,25.0,,26.13,1725.0
1997-12-28,,,,,
1997-12-29,,25.0,,27.13,1725.0
1997-12-30,,25.0,,27.15,1725.0
1997-12-31,,25.0,,26.04,1725.0
1998-01-01,,,,,
1998-01-02,,,,,
1998-01-03,,25.0,,26.37,4109.1
1998-01-04,,,,,
1998-01-05,,24.25,,26.88,4109.1
1998-01-06,,23.4,,25.58,4109.1
1998-01-07,,23.4,,25.45,4109.1
1998-01-08,,23.2,,26.7,4109.1
1998-01-09,,23.2,,25.31,4109.1
1998-01-10,,23.2,,25.0,4109.1
1998-01-11,,,,,
1998-01-12,,23.0,,25.62,4109.1
1998-01-13,,23.0,,25.27,4109.1
1998-01-14,,23.0,,25.53,4109.1
1998-01-15,,23.0,,25.75,4109.1
1998-01-16,,23.0,,24.8,4109.1
1998-01-17,,,,,
1998-01-18,,,,,
1998-01-19,,23.0,,25.15,4109.1
1998-01-20,,23.0,,24.99,4109.1
1998-01-21,,23.0,,24.74,4109.1
1998-01-22,,23.0,,24.74,4109.1
1998-01-23,,23.0,,24.92,4109.1
1998-01-24,,,,,
1998-01-25,,,,,
1998-01-26,,23.0,,25.64,4109.1
1998-01-27,,,,,
1998-01-28,,,,,
1998-01-29,,,,,
1998-01-30,,21.75,,24.85,4109.1
1998-01-31,,,,,
1998-02-01,,,,,
1998-02-02,,21.75,,24.34,5151.7
1998-02-03,,21.54,,24.16,5151.7
1998-02-04,,21.05,,23.56,5151.7
1998-02-05,,20.86,,23.42,5151.7
1998-02-06,,20.5,,23.46,5151.7
1998-02-07,,,,,
1998-02-08,,,,,
1998-02-09,,20.11,,23.19,5151.7
1998-02-10,,20.26,,23.08,5151.7
1998-02-11,,20.61,,23.11,5151.7
1998-02-12,,21.55,,23.53,5151.7
1998-02-13,,22.0,,23.07,5151.7
1998-02-14,,,,,
1998-02-15,,,,,
1998-02-16,,23.05,,24.03,5151.7
1998-02-17,,24.32,,24.06,5151.7
1998-02-18,,24.68,,23.91,5151.7
1998-02-19,,25.0,,23.85,5151.7
1998-02-20,,24.5,,22.5,5151.7
1998-02-21,,,,,
1998-02-22,,,,,
1998-02-23,,23.5,,23.77,5151.7
1998-02-24,,23.0,,23.78,5151.7
1998-02-25,,23.25,,23.37,5151.7
1998-02-26,,23.5,,23.44,5151.7
1998-02-27,,23.5,,22.94,5151.7
1998-02-28,,,,,
1998-03-01,,,,,
1998-03-02,,23.28,,23.0,4207.1
1998-03-03,,23.0,,23.05,4207.1
1998-03-04,,23.0,,22.82,4207.1
1998-03-05,,23.0,,22.78,4207.1
1998-03-06,,23.0,,22.26,4207.1
1998-03-07,,,,,
1998-03-08,,,,,
1998-03-09,,23.0,,22.76,4207.1
1998-03-10,,23.0,,22.82,4207.1
1998-03-11,,23.0,,22.81,4207.1
1998-03-12,,23.0,,23.07,4207.1
1998-03-13,,23.0,,22.4,4207.1
1998-03-14,,,,,
1998-03-15,,,,,
1998-03-16,,23.0,,22.99,4207.1
1998-03-17,,23.0,,22.86,4207.1
1998-03-18,,22.7,,22.74,4207.1
1998-03-19,,22.7,,22.59,4207.1
1998-03-20,,22.7,,21.83,4207.1
1998-03-21,,,,,
1998-03-22,,,,,
1998-03-23,,22.5,,22.62,4207.1
1998-03-24,,22.37,,22.47,4207.1
1998-03-25,,22.03,,22.23,4207.1
1998-03-26,,22.0,,21.97,4207.1
1998-03-27,,21.58,,21.79,4207.1
1998-03-28,,,,,
1998-03-29,,,,,
1998-03-30,,21.5,,21.98,4207.1
1998-03-31,,21.0,,21.98,4207.1
1998-04-01,,20.8,,21.81,4149.2
1998-04-02,,20.58,,21.96,4149.2
1998-04-03,,21.0,,21.99,4149.2
1998-04-04,,,,,
1998-04-05,,,,,
1998-04-06,,21.27,,21.91,4149.2
1998-04-07,,21.3,,21.92,4149.2
1998-04-08,,21.3,,21.92,4149.2
1998-04-09,,21.09,,21.64,4149.2
1998-04-10,,20.5,,21.61,4149.2
1998-04-11,,,,,
1998-04-12,,,,,
1998-04-13,,20.0,,20.86,4149.2
1998-04-14,,20.0,,20.77,4149.2
1998-04-15,,20.0,,20.95,4149.2
1998-04-16,,20.0,,20.98,4149.2
1998-04-17,,20.0,,21.52,4149.2
1998-04-18,,,,,
1998-04-19,,,,,
1998-04-20,,19.8,,20.97,4149.2
1998-04-21,,19.8,,21.52,4149.2
1998-04-22,,19.8,,21.09,4149.2
1998-04-23,,19.8,,21.09,4149.2
1998-04-24,,19.85,,21.64,4149.2
1998-04-25,,,,,
1998-04-26,,,,,
1998-04-27,,19.85,,20.71,4149.2
1998-04-28,,19.8,,20.38,4149.2
1998-04-29,,19.6,,20.18,4149.2
1998-04-30,,19.3,,20.41,4149.2
1998-05-01,,,,,
1998-05-02,,,,,
1998-05-03,,,,,
1998-05-04,,19.1,,19.13,3400.2
1998-05-05,,,,,
1998-05-06,,19.0,,20.02,3400.2
1998-05-07,,19.0,,19.86,3400.2
1998-05-08,,18.8,,19.72,3400.2
1998-05-09,,,,,
1998-05-10,,,,,
1998-05-11,,18.5,,18.71,3400.2
1998-05-12,,18.24,,18.53,3400.2
1998-05-13,,18.21,,18.1,3400.2
1998-05-14,,18.15,,18.26,3400.2
1998-05-15,,18.15,,18.73,3400.2
1998-05-16,,,,,
1998-05-17,,,,,
1998-05-18,,18.1,,17.7,3400.2
1998-05-19,,18.1,,17.92,3400.2
1998-05-20,,18.1,,18.27,3400.2
1998-05-21,,18.1,,19.12,3400.2
1998-05-22,,18.1,,18.84,3400.2
1998-05-23,,,,,
1998-05-24,,,,,
1998-05-25,,18.0,,17.72,3400.2
1998-05-26,,17.86,,17.75,3400.2
1998-05-27,,17.7,,17.78,3400.2
1998-05-28,,17.7,,17.76,3400.2
1998-05-29,,17.7,,18.26,3400.2
1998-05-30,,,,,
1998-05-31,,,,,
1998-06-01,,17.7,,17.48,2022.9
1998-06-02,,17.7,,17.52,2022.9
1998-06-03,,17.7,,18.71,2022.9
1998-06-04,,,,,
1998-06-05,,17.7,,18.54,2022.9
1998-06-06,,,,,
1998-06-07,,,,,
1998-06-08,,17.59,,17.54,2022.9
1998-06-09,,,,,
1998-06-10,,17.4,,17.0,2022.9
1998-06-11,,17.24,,16.72,2022.9
1998-06-12,,17.0,,17.1,2022.9
1998-06-13,,,,,
1998-06-14,,,,,
1998-06-15,,17.0,,16.43,2022.9
1998-06-16,,17.0,,16.48,2022.9
1998-06-17,,17.0,,16.43,2022.9
1998-06-18,,17.0,,16.27,2022.9
1998-06-19,,16.64,,15.58,2022.9
1998-06-20,,,,,
1998-06-21,,,,,
1998-06-22,,16.48,,15.59,2022.9
1998-06-23,,16.31,,15.43,2022.9
1998-06-24,,16.3,,15.04,2022.9
1998-06-25,,16.3,,14.77,2022.9
1998-06-26,,,,,
1998-06-27,,,,,
1998-06-28,,,,,
1998-06-29,,16.3,,14.72,2022.9
1998-06-30,,16.3,,14.89,2022.9
1998-07-01,,16.3,,14.78,3548.2
1998-07-02,,16.0,,14.31,3548.2
1998-07-03,,15.7,,13.93,3548.2
1998-07-04,,,,,
1998-07-05,,,,,
1998-07-06,,15.0,,14.0,3548.2
1998-07-07,,15.0,,13.75,3548.2
1998-07-08,,15.0,,13.49,3548.2
1998-07-09,,14.58,,13.49,3548.2
1998-07-10,,14.45,,13.88,3548.2
1998-07-11,,,,,
1998-07-12,,,,,
1998-07-13,,14.4,,13.49,3548.2
1998-07-14,,14.4,,13.28,3548.2
1998-07-15,,14.22,,12.84,3548.2
1998-07-16,,13.77,,12.89,3548.2
1998-07-17,,,,,
1998-07-18,,,,,
1998-07-19,,,,,
1998-07-20,,13.0,,12.15,3548.2
1998-07-21,,13.0,,12.07,3548.2
1998-07-22,,13.0,,11.94,3548.2
1998-07-23,,13.0,,11.75,3548.2
1998-07-24,,13.0,,11.79,3548.2
1998-07-25,,,,,
1998-07-26,,,,,
1998-07-27,,13.0,,11.22,3548.2
1998-07-28,,12.65,,11.09,3548.2
1998-07-29,,12.29,,11.06,3548.2
1998-07-30,,12.0,,10.95,3548.2
1998-07-31,,12.0,,11.03,3548.2
1998-08-01,,,,,
1998-08-02,,,,,
1998-08-03,,11.64,,10.36,2208.3
1998-08-04,,11.6,,9.97,2208.3
1998-08-05,,11.29,,9.8,2208.3
1998-08-06,,11.2,,10.23,2208.3
1998-08-07,,11.2,,10.24,2208.3
1998-08-08,,,,,
1998-08-09,,,,,
1998-08-10,,11.2,,9.81,2208.3
1998-08-11,,11.2,,9.76,2208.3
1998-08-12,,11.21,,9.73,2208.3
1998-08-13,,11.2,,9.73,2208.3
1998-08-14,,11.2,,9.42,2208.3
1998-08-15,,,,,
1998-08-16,,,,,
1998-08-17,,11.2,,9.54,2208.3
1998-08-18,,11.37,,9.45,2208.3
1998-08-19,,11.45,,9.45,2208.3
1998-08-20,,11.43,,9.44,2208.3
1998-08-21,,11.4,,9.45,2208.3
1998-08-22,,,,,
1998-08-23,,,,,
1998-08-24,,,,,
1998-08-25,,,,,
1998-08-26,,,,,
1998-08-27,,10.54,,8.58,2208.3
1998-08-28,,10.32,,8.7,2208.3
1998-08-29,,,,,
1998-08-30,,,,,
1998-08-31,,10.2,,8.59,2208.3
1998-09-01,,10.2,,8.61,3467.1
1998-09-02,,10.2,,8.59,3467.1
1998-09-03,,10.29,,8.57,3467.1
1998-09-04,,10.3,,8.67,3467.1
1998-09-05,,,,,
1998-09-06,,,,,
1998-09-07,,10.3,,8.6,3467.1
1998-09-08,,10.3,,8.4,3467.1
1998-09-09,,10.3,,8.41,3467.1
1998-09-10,,10.3,,8.42,3467.1
1998-09-11,,10.45,,8.63,3467.1
1998-09-12,,,,,
1998-09-13,,,,,
1998-09-14,,10.5,,8.46,3467.1
1998-09-15,,10.5,,8.48,3467.1
1998-09-16,,10.5,,8.43,3467.1
1998-09-17,,10.5,,8.4,3467.1
1998-09-18,,10.5,,8.59,3467.1
1998-09-19,,,,,
1998-09-20,,,,,
1998-09-21,,10.5,,8.59,3467.1
1998-09-22,,10.5,,8.41,3467.1
1998-09-23,,10.5,,8.31,3467.1
1998-09-24,,10.5,,8.27,3467.1
1998-09-25,,10.35,,8.57,3467.1
1998-09-26,,,,,
1998-09-27,,,,,
1998-09-28,,10.35,,8.28,3467.1
1998-09-29,,10.3,,8.25,3467.1
1998-09-30,,10.12,,7.38,3467.1
1998-10-01,,9.68,,7.29,2713.9
1998-10-02,,9.35,,7.67,2713.9
1998-10-03,,,,,
1998-10-04,,,,,
1998-10-05,,,,,
1998-10-06,,,,,
1998-10-07,,9.28,,7.32,2713.9
1998-10-08,,9.0,,7.21,2713.9
1998-10-09,,8.8,,7.62,2713.9
1998-10-10,,,,,
1998-10-11,,,,,
1998-10-12,,8.62,,7.15,2713.9
1998-10-13,,8.36,,7.18,2713.9
1998-10-14,,8.15,,7.16,2713.9
1998-10-15,,7.7,,7.17,2713.9
